1.67,1.29,3.95,6.52,2.64,-2.21,1.93,0.86,2.74,2.48,757.02,14.8207,37.82,0.2050079191,0.0503,0.071,0.0779,0.0643,0.0220406929,0.0041916667,0.0018951358,0.0351,0.0263,0.0007037217,-0.0006139252,0.076455,0.074218,17.14,-2.48
-2.48,0.09,1.09,-0.38,-2.29,-5.02,-2.38,1.01,0.91,0.15,740.74,14.899,38.73,0.2073427297,0.0491,0.072,0.0789,0.0673,0.0241008722,0.0040916667,0,-0.0256,-0.0186,0.001709075,-0.0003967552,-0.019815,-0.021518,20.92,6.43
6.43,4.06,7.21,7.97,8.95,6.27,3.97,9.44,1.34,5.66,786.16,14.9523,39.2333,0.1962401029,0.0503,0.0742,0.0809,0.0689,0.0243801339,0.0041916667,0.0031525851,-0.0079,-0.0028,0.0013600872,-0.0007941293,0.062779,0.061689,19.47,1.03
1.03,-0.18,-1.64,-9,-6.54,-4.18,-1.08,-1.36,-0.71,1.68,790.82,15.0057,39.7367,0.1943954108,0.0501,0.0731,0.0794,0.0694,0.0228851457,0.004175,0.0031426776,5e-04,0.0028,0.00147476,-0.0013029057,0.007752,0.0058,21.1,-4.12
-4.12,-3.27,-3.52,1.31,-9.29,-8.19,-4.29,-9.84,-2.65,-3.33,757.12,15.059,40.24,0.2147802023,0.0514,0.0755,0.0818,0.0723,0.0211198386,0.0042833333,0.0025062657,-0.0252,-0.0221,0.0020014839,-0.0013083062,-0.041653,-0.04331,22.14,-2.75
-2.75,-2.31,-0.52,-3.57,-3.57,-2.09,-2.9,-6.71,-0.81,-0.46,801.34,15.093,40.3433,0.2017410478,0.0516,0.0773,0.0834,0.0705,0.0169161089,0.0043,0.00125,0.0255,0.0184,0.0030050574,-0.000871922,0.060274,0.059016,20.06,6.5
6.5,7.1,10.22,8.97,14.69,12.38,7.36,10.26,3.83,6.29,848.28,15.127,40.4467,0.1928785879,0.0505,0.0758,0.082,0.0701,0.0132653849,0.0042083333,-0.0006242197,0.0097,0.0128,0.0020074201,-0.0008784074,0.061401,0.059272,19.19,3.25
3.25,4.89,4.69,3.35,2.4,8.97,4.48,2.7,3.04,5.57,885.14,15.161,40.55,0.184287615,0.0493,0.0741,0.0802,0.0688,0.0108474777,0.0041083333,0.0012492192,0.0195,0.0187,0.0019744425,-0.0006620977,0.044103,0.042762,21.53,3.37
3.37,2.08,6.76,4.54,7.04,5.45,3.43,1.19,2.67,6.04,954.29,15.2183,40.58,0.171964943,0.0505,0.0714,0.0775,0.0637,0.0116078543,0.0042083333,0.0012476606,0.0626,0.0528,0.0020101663,-0.0006272571,0.080388,0.078977,21.48,1.54
1.54,2.85,3.7,7.41,7.31,4.48,2.68,2.81,0.34,1.58,899.47,15.2757,40.61,0.1855054038,0.0514,0.0722,0.0782,0.0672,0.0128921891,0.0042833333,0.0018691589,-0.0317,-0.024,0.0024647279,-0.0004309205,-0.05497,-0.056458,24.76,7.52
7.52,6.96,6.78,12.56,9.27,9.64,8.19,11.38,4.55,8.66,947.28,15.333,40.64,0.177967857,0.0495,0.0715,0.077,0.0649,0.0146506387,0.004125,0.0024875622,0.0316,0.0226,0.0026265123,-0.0007428601,0.053886,0.052408,22.91,-3.9
