Index,YM,Average,CumSumAverage,Month,Year,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,Index,D12,E12,b.m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
358.00,195604.00,0.11,505.30,4.00,1956.00,-0.1,-1.55,1.15,1.23,0.73,-1.03,-0.42,1.28,-1.45,1.23,48.38,1.7533,3.66,0.526621716,0.026,0.0324,0.0368,0.0311,0.026213749,0.002166667,0.003731343,-0.0113,-0.0115,0.000814899,0.000451815,-0.000637,-0.001425
359.00,195605.00,-3.79,501.51,5.00,1956.00,-3.43,-5.66,-4.88,-2.95,-5.92,-3.82,-2.53,-3.51,-0.55,-4.66,45.2,1.7767,3.63,0.568559774,0.0261,0.0328,0.0373,0.0299,0.029302983,0.002175,0.003717472,0.0225,0.0052,0.001836429,0.000504808,-0.058414,-0.065976
360.00,195606.00,2.20,503.71,6.00,1956.00,0.43,2.51,3.02,3.55,2.64,2.59,1.46,2.26,2.25,1.29,46.97,1.8,3.6,0.551564593,0.0249,0.0326,0.0376,0.0299,0.025671522,0.002075,0.007407407,0.0027,-0.0018,0.001037045,0.000939936,0.03891,0.037762
361.00,195607.00,3.69,507.40,7.00,1956.00,1.41,3.08,5.88,5.37,3.8,3.68,1.71,4.34,4.83,2.75,49.39,1.8133,3.5533,0.524902957,0.0231,0.0328,0.038,0.0313,0.024753606,0.001925,0.007352941,-0.0209,-0.0093,0.000495576,0.001015523,0.051427,0.050619
362.00,195608.00,-1.90,505.50,8.00,1956.00,-0.51,-0.13,-1.75,-3.78,-1.95,-1.43,-1.49,-3.27,-1.69,-3.01,47.51,1.8267,3.5067,0.541391124,0.026,0.0343,0.0393,0.0325,0.023811483,0.002166667,-0.003649635,-0.0187,-0.0208,0.001235405,0.00101047,-0.032788,-0.039976
363.00,195609.00,-3.64,501.86,9.00,1956.00,-2.66,-2.96,-4.12,-5.06,-3.75,-5.05,-2.96,-3.02,-3.58,-3.23,45.35,1.84,3.46,0.571909521,0.0284,0.0356,0.0407,0.0324,0.029361949,0.002366667,0.003663004,0.005,0.0012,0.000787779,0.001359354,-0.044022,-0.045127
364.00,195610.00,0.27,502.13,10.00,1956.00,1.38,0.53,0.78,0.97,0.22,-4.07,1.17,0.66,1.04,0.06,45.58,1.8067,3.4433,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.001642011,0.001272093,0.006619,0.005298
365.00,195611.00,0.60,502.73,11.00,1956.00,0.69,-0.83,0.59,9.16,-0.44,-1.1,-0.73,-0.92,0.2,-0.62,45.08,1.7733,3.4267,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
366.00,195612.00,2.01,504.74,12.00,1956.00,0.52,-0.55,4.28,0.08,4.5,1.55,-0.58,6.22,1.63,2.43,46.67,1.74,3.41,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
367.00,195701.00,0.70,505.44,1.00,1957.00,3.01,1.38,-1.84,-3.05,-0.05,3.23,1.85,-1.17,2.78,0.85,44.72,1.7367,3.4067,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901943,0.000738582,-0.040238,-0.041569
368.00,195702.00,-1.91,503.53,2.00,1957.00,-1.6,-2.59,-2.88,-3.44,-2.72,-1.67,-1.12,0.14,0.09,-3.31,43.26,1.7333,3.4033,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
369.00,195703.00,2.79,506.32,3.00,1957.00,0.97,2.91,2.05,1.81,4.35,1.9,2.32,6.87,2.21,2.5,44.11,1.73,3.4,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
370.00,195704.00,3.28,509.60,4.00,1957.00,2.07,2.86,1.98,5.44,4.85,4.12,1.74,4.6,2.26,2.87,45.74,1.73,3.4067,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
371.00,195705.00,2.69,512.29,5.00,1957.00,0.74,1.59,1.82,7.22,4.5,0.65,2.18,4.5,1.91,1.78,47.43,1.73,3.4133,0.56403858,0.0306,0.0374,0.0452,0.0348,0.028848655,0.00255,0.003584229,-0.0023,-0.0075,0.000481771,0.00242219,0.038734,0.033208
372.00,195706.00,-0.65,511.64,6.00,1957.00,-0.31,-0.44,-0.4,-4.09,1.71,-2.49,0.66,4.11,-4.76,-0.44,47.37,1.73,3.42,0.565876532,0.0329,0.0391,0.0463,0.0361,0.030527691,0.002741667,0.003571429,-0.018,-0.0322,0.000578621,0.00217603,-0.000705,-0.003632
373.00,195707.00,0.52,512.16,7.00,1957.00,0.18,0.64,0.37,-0.27,0.32,-1.16,1.3,2.11,0.55,1.17,47.91,1.74,3.4367,0.560056635,0.0316,0.0399,0.0473,0.0365,0.03234604,0.002633333,0.007117438,-0.0041,-0.011,0.000553868,0.00163121,0.009747,0.008217
374.00,195708.00,-4.46,507.70,8.00,1957.00,-3.22,-4.36,-6.19,-6.4,-7.43,-4.22,-2.36,-2.37,-2.33,-5.7,45.22,1.75,3.4533,0.588004542,0.0337,0.041,0.0482,0.0367,0.03585399,0.002808333,0,2.00E-04,-9.00E-04,0.002147248,0.001349582,-0.048998,-0.054178
375.00,195709.00,-4.49,503.21,9.00,1957.00,-3.04,-5.33,-7.17,-7.14,-6.27,-3.51,-2.15,-1.54,-2.15,-6.6,42.42,1.76,3.47,0.624150778,0.0353,0.0412,0.0493,0.0364,0.034362523,0.002941667,0,0.0076,0.0095,0.00151711,0.001116985,-0.057879,-0.060609
376.00,195710.00,-6.16,497.06,10.00,1957.00,-5.13,-7.71,-6.99,-8.8,-8.59,-7.38,-5.53,-1.6,-1.06,-8.8,41.06,1.77,3.4367,0.645746418,0.0358,0.041,0.0499,0.0369,0.038409717,0.002983333,0,-0.005,0.0023,0.004936011,0.001123013,-0.038834,-0.040549
377.00,195711.00,2.63,499.69,11.00,1957.00,2.27,-1.04,2.05,4.66,5.96,-0.11,1.49,7.41,4.27,-0.63,41.72,1.78,3.4033,0.633071776,0.0331,0.0408,0.0509,0.034,0.040989814,0.002758333,0.003533569,0.0533,0.0311,0.003490079,0.000804086,0.023703,0.016483
378.00,195712.00,-4.36,495.33,12.00,1957.00,-2.1,-7.83,-6.9,-9.77,-7.07,-3.71,-3.1,-0.6,2.96,-5.48,39.99,1.79,3.37,0.653675779,0.0304,0.0381,0.0503,0.0323,0.034873147,0.002533333,0,0.0307,0.0685,0.001251402,0.000667927,-0.037422,-0.041021
379.00,195801.00,9.82,505.15,1.00,1958.00,11.54,11.93,11.56,6.96,10.11,15.43,8.45,2.36,6.73,13.15,41.7,1.7833,3.2933,0.632860762,0.0244,0.036,0.0483,0.033,0.02989618,0.002033333,0.007042254,-0.0084,0.0099,0.000784465,0.000290267,0.045518,0.04433
380.00,195802.00,-0.96,504.19,2.00,1958.00,0.71,-3.42,-2.19,-5.17,-2.26,-2.92,1.08,4.28,1.34,-1.07,40.84,1.7767,3.2167,0.647390435,0.0153,0.0359,0.0466,0.0325,0.02775108,0.001275,0,0.01,-8.00E-04,0.000736248,0.000630306,-0.014109,-0.020288
381.00,195803.00,4.51,508.70,3.00,1958.00,3.97,2.51,3.35,8.1,5.08,3.97,3.6,10.34,2.07,2.08,42.1,1.77,3.14,0.668591638,0.013,0.0363,0.0468,0.0321,0.028935348,0.001083333,0.006993007,0.0102,-0.0046,0.000519206,0.000187321,0.033052,0.029736
382.00,195804.00,4.19,512.88,4.00,1958.00,4.73,2.76,1.37,2.86,1.11,8.16,3.31,8.46,5.09,4.01,43.44,1.7567,3.07,0.655245031,0.0113,0.036,0.0467,0.0311,0.027018277,0.000941667,0.003472222,0.0186,0.0163,0.000746762,0.000591781,0.033511,0.032038
383.00,195805.00,3.78,516.66,5.00,1958.00,3.51,4.47,4.52,4.49,5.85,3.63,3.36,2.43,1.9,3.61,44.09,1.7433,3,0.645558677,0.0091,0.0357,0.0462,0.0313,0.02286951,0.000758333,0,1.00E-04,0.0031,0.000433117,0.000339673,0.021313,0.015503
384.00,195806.00,3.73,520.39,6.00,1958.00,2.4,4.25,2.43,5.59,3.82,5.7,3.31,2.72,2.5,4.61,45.24,1.73,2.93,0.62466017,0.0083,0.0357,0.0455,0.0324,0.021436618,0.000691667,0,-0.016,-0.0038,0.000438202,0.000757718,0.027998,0.024897
385.00,195807.00,4.37,524.76,7.00,1958.00,3.28,7.03,8.29,4.65,4.21,2.27,3.14,4.17,1.08,5.55,47.19,1.73,2.9133,0.593848784,0.0091,0.0367,0.0453,0.0343,0.016933799,0.000758333,0.003460208,-0.0278,-0.0153,0.000695625,0.000948139,0.04396,0.042418
386.00,195808.00,3.56,528.32,8.00,1958.00,4.66,6.51,2.68,1.58,4.68,5.95,4.83,3.29,-0.91,2.31,47.75,1.73,2.8967,0.587263826,0.0169,0.0385,0.0467,0.0371,0.015090629,0.001408333,-0.003448276,-0.0435,-0.032,0.000588962,0.001246582,0.017999,0.01327
387.00,195809.00,5.60,533.91,9.00,1958.00,5.29,7.8,5.23,2.55,5.28,4.47,5.64,11.1,2.58,6.03,50.06,1.73,2.88,0.561371197,0.0244,0.0409,0.0487,0.038,0.013983478,0.002033333,0,-0.0117,-0.0096,0.00051018,0.001397779,0.050837,0.047954
388.00,195810.00,2.99,536.91,10.00,1958.00,2.42,4.93,3.01,0.43,7.04,0.45,2.33,1.31,4.17,3.85,51.33,1.7367,2.8833,0.549869298,0.0263,0.0411,0.0492,0.0374,0.012278913,0.002191667,0,0.0138,0.0107,0.000793475,0.001163452,0.02737,0.025878
389.00,195811.00,5.69,542.60,11.00,1958.00,3.29,5.89,3.16,2.15,10.4,9.85,5.93,8.59,3.19,4.44,52.48,1.7433,2.8867,0.535823198,0.0267,0.0409,0.0487,0.0368,0.011534944,0.002225,0.003460208,0.012,0.0105,0.00153021,0.00152852,0.028617,0.023385
390.00,195812.00,3.85,546.45,12.00,1958.00,3.92,4.18,4.24,2.13,5.35,3.12,2.58,4.95,5.24,2.81,55.21,1.75,2.89,0.51177932,0.0277,0.0408,0.0485,0.0382,0.023686832,0.002308333,-0.003448276,-0.0181,-0.0058,0.000712772,0.001585812,0.054112,0.051432
391.00,195901.00,3.86,550.31,1.00,1959.00,4.99,5.61,4.55,3.93,2.3,5.16,5.51,-0.09,2.58,4.05,55.42,1.7567,2.9633,0.502895818,0.0282,0.0412,0.0487,0.0408,0.027736266,0.00235,0.003460208,-0.008,-0.0028,0.000584868,0.001722387,0.006331,0.005395
392.00,195902.00,3.64,553.95,2.00,1959.00,3.08,4.39,3.11,-4.42,8.66,10.07,4.24,4.86,0.98,1.47,55.41,1.7633,3.0367,0.494946148,0.027,0.0414,0.0489,0.0402,0.027898847,0.00225,-0.003448276,0.0117,0.0126,0.000844734,0.001945027,0.006711,0.00221
393.00,195903.00,2.01,555.96,3.00,1959.00,1.37,3.42,0.55,2.9,3.17,2.46,0.3,4.51,1.31,0.08,55.44,1.77,3.11,0.516860282,0.028,0.0413,0.0485,0.0403,0.02498439,0.002333333,0,0.0017,-0.0083,0.000491508,0.001768307,0.003352,0.000826
394.00,195904.00,4.00,559.96,4.00,1959.00,1.47,6.44,2.9,0.97,9.98,5.33,1.21,11.06,-0.6,1.24,57.59,1.7767,3.2067,0.498597194,0.0295,0.0423,0.0486,0.0414,0.02436057,0.002458333,0.003460208,-0.0117,-0.0172,0.00049255,0.001357063,0.040054,0.039093
395.00,195905.00,-0.08,559.87,5.00,1959.00,-0.07,3,1.96,-1.06,0.99,-3.29,0.46,-2.46,-1.29,0.92,58.68,1.7833,3.3033,0.48307678,0.0284,0.0437,0.0496,0.0417,0.025887234,0.002366667,0,-5.00E-04,-0.0114,0.000427801,0.001912644,0.023631,0.019043
396.00,195906.00,0.70,560.58,6.00,1959.00,1.04,-0.29,1.45,-2.12,1.07,1.43,0.72,6.27,-2.29,-0.26,58.47,1.79,3.4,0.483219391,0.0321,0.0446,0.0504,0.0419,0.026882074,0.002675,0.003448276,0.001,0.0044,0.00091507,0.001917092,-0.000725,-0.003196
397.00,195907.00,3.38,563.96,7.00,1959.00,4.41,2.61,2.85,5.17,1.83,4.26,3.98,3.79,4.07,0.85,60.51,1.7967,3.41,0.460822665,0.032,0.0447,0.0508,0.0417,0.027141372,0.002666667,0.003436426,0.006,0.0089,0.000487796,0.001585929,0.034504,0.033514
398.00,195908.00,-1.00,562.96,8.00,1959.00,-0.56,-0.18,-2.34,-3.38,-4.69,0.96,0.44,0.02,1.79,-2.05,59.6,1.8033,3.42,0.468084466,0.0338,0.0443,0.0509,0.0423,0.028146131,0.002816667,0,-0.0041,-0.0068,0.001069699,0.001439553,-0.011076,-0.015179
399.00,195909.00,-4.96,558.00,9.00,1959.00,-2.06,-4.6,-5.07,-8.05,-5.9,-5.77,-3.7,-6.1,-4.32,-4.07,56.88,1.81,3.43,0.492337893,0.0404,0.0452,0.0518,0.0429,0.030528391,0.003366667,0.003424658,-0.0057,-0.0088,0.001709845,0.001397017,-0.043182,-0.045586
400.00,195910.00,3.25,561.25,10.00,1959.00,1.32,5.17,1.57,2.28,7.19,5.74,1.25,5.48,1.3,1.22,57.52,1.8167,3.4167,0.48097742,0.0405,0.0457,0.0528,0.0421,0.031020181,0.003375,0.003412969,0.015,0.0165,0.000618183,0.001331631,0.012574,0.011436
401.00,195911.00,1.72,562.96,11.00,1959.00,-0.17,1.92,2.54,-0.3,5.81,0.13,2.28,4.8,0.64,-0.48,58.28,1.8233,3.4033,0.471798295,0.0415,0.0456,0.0526,0.0432,0.02972238,0.003458333,0,-0.0119,0.0135,0.000499693,0.0015159,0.018486,0.013114
402.00,195912.00,2.49,565.46,12.00,1959.00,2.02,4.19,2.11,2.02,3.73,5.68,2.72,-0.91,1.4,1.98,59.89,1.83,3.39,0.457783797,0.0449,0.0458,0.0528,0.0447,0.022856304,0.003741667,0,-0.0159,-0.0096,0.000307544,0.000975372,0.029627,0.026911
403.00,196001.00,-4.17,561.29,1.00,1960.00,-2.42,-4.65,-4.79,-4.73,-8.19,-4.72,-3.27,-4.71,-1.63,-2.6,55.61,1.8667,3.39,0.499502104,0.0435,0.0461,0.0534,0.0441,0.022116168,0.003625,-0.003401361,0.0112,0.0107,0.000919418,0.000888552,-0.069933,-0.070835
404.00,196002.00,1.12,562.41,2.00,1960.00,1.48,-0.4,0.28,-3.05,5.89,2.64,1.12,1.2,2.03,-0.01,56.12,1.9033,3.39,0.493556783,0.0396,0.0456,0.0534,0.0429,0.024037494,0.0033,0.003412969,0.0204,0.0128,0.001150246,0.000660848,0.013922,0.009129
405.00,196003.00,-1.95,560.46,3.00,1960.00,-2.88,-5.94,-3.43,-1.32,-2.49,-1.29,-1.52,0.15,1.94,-2.7,55.34,1.94,3.39,0.549798083,0.0331,0.0449,0.0525,0.0411,0.02559341,0.002758333,0,0.0282,0.0191,0.000969147,0.000360982,-0.012566,-0.015238
406.00,196004.00,-1.54,558.92,4.00,1960.00,-0.68,-3.75,-3.54,-3.93,-2.4,-1.82,0.4,1.17,1.61,-2.42,54.37,1.9433,3.3467,0.56340369,0.0323,0.0445,0.052,0.0426,0.025577133,0.002691667,0.003401361,-0.017,-0.0022,0.000645166,0.000121487,-0.016113,-0.017097
407.00,196005.00,3.38,562.30,5.00,1960.00,2.12,-0.23,2.15,-2.67,12.01,5.79,1.58,11.25,1.74,0.06,55.83,1.9467,3.3033,0.541966427,0.0329,0.0446,0.0528,0.0417,0.024414376,0.002741667,0,0.0152,-0.0021,0.000423559,-3.58E-05,0.033513,0.028312
408.00,196006.00,2.24,564.54,6.00,1960.00,4.52,0.21,0.76,2.64,1.67,-0.24,2.99,3.33,4.61,1.93,56.92,1.95,3.26,0.529174862,0.0246,0.0445,0.0526,0.0407,0.024269926,0.00205,0.003389831,0.0173,0.0141,0.000498948,-4.22E-06,0.021802,0.019133
409.00,196007.00,-1.99,562.55,7.00,1960.00,-0.7,-2.37,-2.58,0.81,-6.28,-1.83,-1.6,-4.15,0.46,-1.68,55.51,1.95,3.2633,0.549673277,0.023,0.0441,0.0522,0.0382,0.025778487,0.001916667,0,0.0368,0.0257,0.00097782,-0.000448598,-0.022948,-0.023813
410.00,196008.00,5.72,568.28,8.00,1960.00,4.17,4.1,2.85,5.29,3.2,23.67,3.15,1.92,4.78,4.11,56.96,1.95,3.2667,0.541542197,0.023,0.0428,0.0508,0.039,0.025195535,0.001916667,0,-0.0067,0.0117,0.000636967,-0.00077143,0.031467,0.026197
411.00,196009.00,-5.93,562.35,9.00,1960.00,-4.97,-5.34,-7.18,-1.52,-10.65,-6.61,-4.75,-8.55,-4,-5.73,53.52,1.95,3.27,0.584341711,0.0248,0.0425,0.0501,0.0387,0.028312467,0.002066667,0,0.0075,-0.0063,0.001771622,-0.001194357,-0.058713,-0.06092
412.00,196010.00,-2.52,559.83,10.00,1960.00,-0.51,-4.38,-3.22,3.31,-6.63,-5.06,-1.27,-4.32,-0.97,-2.12,53.39,1.95,3.27,0.584120201,0.023,0.043,0.0511,0.0391,0.027823798,0.001916667,0.006756757,-0.0028,8.00E-04,0.001048715,-0.000896879,-0.001079,-0.002407
413.00,196011.00,4.59,564.42,11.00,1960.00,5.83,0.6,4.02,5.97,6.68,3.73,5.92,4.21,3.62,5.35,55.54,1.95,3.27,0.567630019,0.0237,0.0431,0.0508,0.0399,0.026034213,0.001975,0,-0.0066,-0.007,0.000668674,-0.000955278,0.046081,0.039977
414.00,196012.00,4.06,568.49,12.00,1960.00,3.61,1.65,4.26,5.56,3.33,5.74,2.27,6.04,5.54,2.64,58.11,1.95,3.27,0.550422965,0.0225,0.0435,0.051,0.038,0.022761361,0.001875,0,0.0279,0.0104,0.000450306,-0.001362514,0.048839,0.046597
415.00,196101.00,7.51,576.00,1.00,1961.00,7.88,9.37,8.85,10.88,5.06,2.54,7.21,8.13,5.71,9.51,61.78,1.9467,3.21,0.522986733,0.0224,0.0432,0.051,0.0404,0.021815336,0.001866667,0,-0.0107,0.0148,0.000741124,-0.001330627,0.06432,0.063181
416.00,196102.00,6.06,582.06,2.00,1961.00,6.4,5.96,6.65,3.06,7.7,7.31,7.18,6.55,4.24,5.56,63.44,1.9433,3.15,0.512022716,0.0242,0.0427,0.0507,0.0392,0.019419904,0.002016667,0,0.02,0.021,0.000547459,-0.001254178,0.032838,0.028612
417.00,196103.00,5.01,587.07,3.00,1961.00,4.98,6.13,4.66,2.56,6.77,2.95,8.77,6.5,2.19,4.61,65.06,1.94,3.09,0.546679869,0.0239,0.0422,0.0502,0.0397,0.022737591,0.001991667,0,-0.0037,-0.0029,0.000414941,-0.001214966,0.029345,0.027051
418.00,196104.00,1.20,588.28,4.00,1961.00,-0.41,0.27,-0.09,2.42,1.97,4.33,2.58,-2.72,2.35,1.34,65.31,1.94,3.07,0.545004494,0.0229,0.0425,0.0501,0.0391,0.02325925,0.001908333,0,0.0115,-0.0116,0.001009209,-0.001504075,0.004537,0.003843
419.00,196105.00,3.44,591.72,5.00,1961.00,4.9,6.75,5.22,3.52,3.66,0.17,1.2,1.57,2.45,4.99,66.56,1.94,3.05,0.530916294,0.0229,0.0427,0.0501,0.0397,0.022465655,0.001908333,0,-0.0046,0.0049,0.000404343,-0.001462735,0.023553,0.018924
420.00,196106.00,-4.17,587.55,6.00,1961.00,-2.95,-5.37,-4.99,-2.76,-5.47,-7.45,-2.34,-3.27,-2.6,-4.47,64.64,1.94,3.03,0.540821101,0.0233,0.0433,0.0503,0.0404,0.022482126,0.001941667,0,-0.0075,-0.008,0.000548907,-0.001148127,-0.026673,-0.028725
421.00,196107.00,1.42,588.97,7.00,1961.00,0.82,2.54,1.62,-0.67,0.35,4.84,0.37,1.8,2.19,0.33,66.76,1.9467,3.0367,0.524405631,0.0224,0.0441,0.0509,0.0404,0.025179628,0.001866667,0.006711409,0.0035,0.004,0.000628374,-0.001542254,0.033795,0.033119
422.00,196108.00,2.19,591.16,8.00,1961.00,3.17,0.98,1.1,0.35,-0.7,1.93,3.49,4.24,4.04,3.33,68.07,1.9533,3.0433,0.513792816,0.0239,0.0445,0.0511,0.041,0.02542591,0.001991667,-0.003333333,-0.0038,-0.0018,0.000406215,-0.001998608,0.02473,0.019511
423.00,196109.00,-2.81,588.35,9.00,1961.00,-1.57,-1.92,-4.2,-4.53,-6.19,-4.09,-1.34,-2.54,1.51,-3.24,66.73,1.96,3.05,0.527516721,0.0228,0.0445,0.0512,0.0403,0.024963387,0.0019,0.003344482,0.0129,0.0144,0.0008225,-0.002292368,-0.018674,-0.019877
424.00,196110.00,3.00,591.35,10.00,1961.00,3.3,0.41,0.13,6.93,-0.76,3.93,4.86,3.77,5.24,2.18,68.62,1.98,3.0967,0.525485851,0.023,0.0442,0.0513,0.04,0.025835909,0.001916667,0,0.0071,0.0127,0.000267509,-0.00203613,0.028175,0.026791
425.00,196111.00,4.65,596.00,11.00,1961.00,6.34,5.97,3.27,6.09,6.88,-0.31,6.71,3.06,3.74,4.7,71.32,2,3.1433,0.512610865,0.0248,0.0439,0.0511,0.0404,0.025570613,0.002066667,0,-0.002,0.0028,0.00036039,-0.002073447,0.045226,0.039324
426.00,196112.00,-0.33,595.67,12.00,1961.00,-1.21,1.18,0.89,2.05,-0.46,2.57,-0.87,-2.61,-3.28,-1.57,71.55,2.02,3.19,0.505922258,0.026,0.0442,0.051,0.0415,0.022324288,0.002166667,0,-0.0125,-0.0026,0.000336902,-0.002210744,0.004696,0.003465
427.00,196201.00,-1.06,594.61,1.00,1962.00,-2.26,3.19,0.04,0.38,-2.8,-1.13,-2.89,-3.49,-2.59,1,68.84,2.0267,3.25,0.528428571,0.0272,0.0442,0.0508,0.0419,0.024721355,0.002266667,0,-0.0014,0.008,0.000811531,-0.002298745,-0.037356,-0.038692
428.00,196202.00,1.93,596.54,2.00,1962.00,1.29,2.47,1.5,5.02,-0.09,3.35,-0.06,2.1,2.08,1.64,69.96,2.0333,3.31,0.522420733,0.0273,0.0442,0.0507,0.0414,0.028783381,0.002275,0.003333333,0.0103,0.0052,0.000265097,-0.002209728,0.020592,0.016147
429.00,196203.00,-0.71,595.83,3.00,1962.00,-0.71,1.03,-0.85,-2.26,-1.32,-3.25,-0.82,0.33,2.44,-1.66,69.55,2.04,3.37,0.545724592,0.0272,0.0439,0.0504,0.0398,0.024075304,0.002266667,0,0.0253,0.0151,0.000279492,-0.002884136,-0.003842,-0.005137
430.00,196204.00,-6.78,589.05,4.00,1962.00,-7.21,-7.12,-7.48,-4.26,-9.63,-6.74,-6.84,-9.69,-2.1,-6.73,65.24,2.0467,3.4033,0.579862625,0.0273,0.0433,0.0502,0.0394,0.025152092,0.002275,0.003322259,0.0082,0.0142,0.001019691,-0.002394846,-0.061743,-0.062443
431.00,196205.00,-10.05,579.01,5.00,1962.00,-9.59,-9.23,-9.23,-8.15,-13.32,-9.41,-9.27,-12.47,-10.31,-9.51,59.63,2.0533,3.4367,0.628994392,0.0269,0.0428,0.05,0.0393,0.027722355,0.002241667,0,0.0046,0,0.010914839,-0.002905911,-0.079847,-0.085499
432.00,196206.00,-8.53,570.47,6.00,1962.00,-7.73,-8.36,-9.02,-5.47,-11.39,-8.8,-9.03,-11.78,-5.02,-8.74,54.75,2.06,3.47,0.687357469,0.0273,0.0428,0.0502,0.0401,0.026455442,0.002275,0,-0.0076,-0.0026,0.00616113,-0.002795277,-0.080669,-0.082222
433.00,196207.00,6.68,577.15,7.00,1962.00,6.04,8.03,5.61,5.2,9.84,6.76,5.55,5.77,6.82,7.2,58.23,2.0667,3.49,0.64522603,0.0292,0.0434,0.0505,0.0412,0.030485904,0.002433333,0.003311258,-0.0109,-0.0015,0.00184349,-0.002562627,0.065203,0.063969
434.00,196208.00,2.85,580.01,8.00,1962.00,2.59,5.33,2.26,2.72,4.41,5.92,1.51,-3.78,3.14,4.43,59.12,2.0733,3.51,0.633310352,0.0282,0.0435,0.0506,0.0401,0.029329201,0.00235,0,0.0187,0.0143,0.000801947,-0.002749597,0.021669,0.015803
435.00,196209.00,-6.22,573.79,9.00,1962.00,-6.2,-6.81,-6.18,-4.27,-9.71,-8.27,-6.53,-5.56,-2.17,-6.49,56.27,2.08,3.53,0.666344261,0.0278,0.0432,0.0503,0.0398,0.030601419,0.002316667,0.00330033,0.0061,0.0089,0.001176997,-0.002921802,-0.048816,-0.050259
436.00,196210.00,-2.12,571.67,10.00,1962.00,-2.74,-2.87,-1.47,-2.29,-4.52,-0.56,-3.82,0.73,-1.55,-2.09,56.52,2.0967,3.5767,0.654153314,0.0274,0.0428,0.0499,0.0395,0.028094309,0.002283333,0,0.0084,0.0068,0.003452185,-0.002283763,0.008313,0.006405
437.00,196211.00,13.92,585.59,11.00,1962.00,11.37,13.34,14.74,12.94,17.26,13.92,11.25,19.63,7.41,17.33,62.26,2.1133,3.6233,0.594178346,0.0283,0.0425,0.0496,0.0396,0.02481033,0.002358333,0,0.0021,0.0062,0.00127482,-0.002819534,0.108268,0.100528
438.00,196212.00,-0.46,585.13,12.00,1962.00,0.53,-0.18,-2.33,1.15,-2.93,-0.78,-2.48,-0.25,3.37,-0.66,63.1,2.13,3.67,0.591627051,0.0287,0.0424,0.0492,0.0395,0.019967897,0.002391667,0,0.0035,0.0023,0.000543886,-0.002796575,0.015534,0.01404
439.00,196301.00,8.00,593.13,1.00,1963.00,8.1,9.73,8.53,6.21,7.21,11.92,7.49,7,5.57,8.24,66.2,2.1367,3.6833,0.564984989,0.0291,0.0421,0.0491,0.0398,0.017136108,0.002425,0,-1.00E-04,0.0059,0.000699764,-0.00305027,0.050367,0.048957
440.00,196302.00,-1.73,591.40,2.00,1963.00,-1.66,-1.22,-1.1,-1.82,-4.25,-2.09,-2.02,-2.11,-0.62,-0.43,64.29,2.1433,3.6967,0.581953118,0.0292,0.0419,0.0489,0.04,0.01323662,0.002433333,0,8.00E-04,0.0023,0.000392124,-0.003089722,-0.024189,-0.029164
441.00,196303.00,2.23,593.63,3.00,1963.00,1.55,3.05,2.51,5.38,-0.89,4.24,0.74,1.27,1.66,2.8,66.57,2.15,3.71,0.587528571,0.0289,0.0419,0.0488,0.0401,0.014380007,0.002408333,0.003289474,9.00E-04,0.0026,0.000359924,-0.00299588,0.036581,0.035156
442.00,196304.00,4.42,598.05,4.00,1963.00,3.03,4.46,3.63,5.06,3.62,5.63,4.43,7.47,2.39,4.46,69.8,2.1667,3.7533,0.558729274,0.029,0.0421,0.0487,0.0405,0.015199271,0.002416667,0,-0.0012,-0.0051,0.000322164,-0.002666221,0.04907,0.048177
443.00,196305.00,2.58,600.63,5.00,1963.00,3.07,4.73,3.76,2.29,4.12,0.88,0.19,-0.16,1.56,5.32,70.8,2.1833,3.7967,0.551612193,0.0293,0.0422,0.0485,0.0406,0.014648379,0.002441667,0,0.0023,0.0048,0.000303663,-0.002729236,0.019674,0.013844
444.00,196306.00,-1.55,599.08,6.00,1963.00,-1.35,-0.77,-1.93,-0.18,-1.67,-2.87,-2.35,-1.79,-0.99,-1.59,69.37,2.2,3.84,0.567281575,0.0299,0.0423,0.0484,0.0407,0.018263046,0.002491667,0.003278689,0.0019,0.0043,0.000261092,-0.002771582,-0.018605,-0.019806
